oID,PID,CIDX,Poster,Gender,CDate,Cmt,CLike,Date,Time
545727-20,545727,20,臺北醫學大學,f,2015年9月23日 16:39,來來來~姐姐請你!找得到姐姐再說╮(╯▽╰)╭,1,2015/9/23,16:39
545727-21,545727,21,臺北醫學大學 醫學系,m,2015年9月25日 17:03,B17 我大一的時候在那家便當店吃到過可怕的東西從此不敢去吃了哈哈如果想要聚餐的話大推莊敬路巷子裡的 拾穗雖然價格不是學生平常吃的價格，但是真的超級好吃！！！！尤其是他的牛排真的大勝某NPC服務生集團哈哈另外他們家的麵包也很好吃噢,1,2015/9/25,17:03
545142-1,545142,1,臺北醫學大學,f,2015年9月10日 12:36,認真不推楓杏。,53,2015/9/10,12:36
545142-2,545142,2,臺北醫學大學,m,2015年9月10日 13:47,加系隊是最容易和系上熟的方法哦不只同學還有學長姐都會認識,2,2015/9/10,13:47
545142-3,545142,3,臺北醫學大學,m,2015年9月10日 13:53,我楓杏和系排，有點忙。建議其他服務隊配球隊,0,2015/9/10,13:53
545142-4,545142,4,臺北醫學大學,m,2015年9月10日 14:51,今天社博結束檢討會的時候楓杏被眾社團批鬥你還想去嗎,10,2015/9/10,14:51
545142-5,545142,5,臺北醫學大學,m,2015年9月10日 16:02,不要楓杏,7,2015/9/10,16:02
545142-6,545142,6,臺北醫學大學,m,2015年9月10日 17:00,口療 牙醫營 系學會歡迎你雖然我都考不上XD 但認真推可以嘗試,3,2015/9/10,17:00
545142-7,545142,7,臺北醫學大學 醫學檢驗暨生物技術學系,m,2015年9月11日 02:22,為何楓杏會被批鬥??,0,2015/9/11,02:22
545142-8,545142,8,臺北醫學大學,m,2015年9月11日 11:17,據說是楓杏在社博動態表演的時候太大聲被對面民眾檢舉 環保局就來開單了,9,2015/9/11,11:17
545142-9,545142,9,臺北醫學大學 牙醫學系,m,2015年9月11日 12:58,澤澤4ni?,10,2015/9/11,12:58
545142-10,545142,10,臺北醫學大學 牙醫學系,m,2015年9月11日 13:56,學弟大一有很多本錢可以到處嘗試各種社團自己慢慢摸索適合自己的吧念FPD的老人路過QAQ,0,2015/9/11,13:56
545142-11,545142,11,臺北醫學大學 牙醫學系,m,2015年9月13日 13:09,實習老人路過該玩的時候好好玩吧玩過了書也要記得念喔,3,2015/9/13,13:09
545142-12,545142,12,臺北醫學大學 藥學系,f,2015年9月14日 15:46,吉他社不錯~加吧學弟,4,2015/9/14,15:46
545142-13,545142,13,臺北醫學大學 呼吸治療學系,f,2015年9月14日 16:11,快來吉他～～～～～～,1,2015/9/14,16:11
545142-14,545142,14,臺北醫學大學 牙醫學系,m,2015年9月14日 20:25,我是楓杏的也許外人覺得我們是邪教 是瘋子但我自己覺得學到很多只是常常承受異樣眼光哈哈我不討厭楓杏的制度 也不全部喜歡但我在這裡交到很多好朋友這是我留下來不退團的原因楓杏很累，很辛苦但我認為很值得以上是我個人淺見 給學弟你做參考,13,2015/9/14,20:25
545142-15,545142,15,臺北醫學大學 牙醫學系,m,2015年9月15日 16:36,哈哈哈樓上我覺得是邪教是瘋子沒什麼不好啊就是要像邪教像瘋子一樣做事才夠轟轟烈烈夠深刻不只是楓杏，任何社團都是由一群瘋子們撐起來的每個社團本來就有好有壞樹大自然會招風很正常只是要看這團體願不願意承認並且虛心改進我們這屆系上只有我是楓杏的可是他能吸引我待到從楓杏畢業一定有他特別的地方每個人感受的都不同也不一定每個人加入楓杏都能像學長姐講的體會這麼多自己的大學生活自己負責自己選擇有緣人自然會找到屬於自己的一片天祝你有個精彩的大學生活（記得要唸書喔）,13,2015/9/15,16:36
545142-16,545142,16,臺北醫學大學,m,2015年9月15日 16:46,樓上該不會是專業加_____吧朝聖,2,2015/9/15,16:46
545142-17,545142,17,臺北醫學大學,m,2015年9月15日 17:31,啡,2,2015/9/15,17:31
545142-18,545142,18,臺北醫學大學,m,2015年9月16日 06:46,"楓(狂)杏(艾)射,不推~",2,2015/9/16,06:46
545142-19,545142,19,臺北醫學大學,f,2015年9月17日 17:24,B1 不夠了解的人不要在那邊該，只會顯得妳超無知有些東西自己進去了才知道，每個社團都有好有壞，不是聽片段就可以決定一切B18 呵呵，腦子裝什麼的人就說什麼樣的話,1,2015/9/17,17:24
545142-20,545142,20,臺北醫學大學 藥學系藥學組,m,2015年9月17日 19:44,B8 怎麼說得當天音控是楓杏出品一樣呢？如果是，那幫其他社團音控也是蠻善良的如果不是，只不過是第一個放音樂的社團所以大哥沒控制好罷了,0,2015/9/17,19:44
545142-21,545142,21,臺北醫學大學,m,2015年9月17日 23:27,B19呵呵，無腦粉要出來說話了嗎？去年一開始還不是很多都想去，後來幾乎退光了為什麼呢？因為就是爛啊,0,2015/9/17,23:27
545142-22,545142,22,臺北醫學大學 醫學檢驗暨生物技術學系,m,2015年9月18日 03:06,打系排好啊～新生盃見醫技新生盃會拿冠軍的?,3,2015/9/18,03:06
545142-23,545142,23,臺北醫學大學 藥學系,m,2015年9月22日 02:52,B19 看你根本為嗆而嗆 頗ㄏ很多社團一開始還不一堆人想加想嘗試後來知道不適合 漸漸淡出最好每個社團都爛 ㄏㄏ,1,2015/9/22,02:52
545142-24,545142,24,臺北醫學大學 牙醫學系,m,2015年9月22日 13:31,口療隊 海外醫療服務隊 系學會 牙醫營 系隊都會歡迎你der啦啦比賽還有合唱也是融入班上的好方法～,1,2015/9/22,13:31
545142-25,545142,25,臺北醫學大學,m,2015年9月22日 14:16,吉他社歡迎你???,1,2015/9/22,14:16
545142-26,545142,26,臺北醫學大學 醫學檢驗暨生物技術學系,m,2015年9月22日 16:27,哎呀明天12:10新生盃在C場要和牙醫系pk彼此都加油囉?,1,2015/9/22,16:27
544856-1,544856,1,臺北醫學大學,f,2015年9月10日 10:20,北醫通常每個人的外務都很多有的忙打工有的忙社團有的忙以前高中同學有的瞎忙...建議從室友開始認識朋友哈哈哈可能大家不熟才會低頭滑滑滑?學妹加油!!,7,2015/9/10,10:20
544856-2,544856,2,臺北醫學大學,f,2015年9月10日 11:17,可能是因為剛進大學都不熟吧～開學後有一些活動或上課的小組互動應該會變好的:)或者妳也可以主動去認識其他人加油^^,3,2015/9/10,11:17
544856-3,544856,3,臺北醫學大學 醫學系,m,2015年9月10日 11:31,我想報名當導遊！三年前我也孤身來台北奮鬥，心裡總企盼著有人帶領我，如今地方的學妹（弟）有困難，我當仁不讓，日子就訂在涼爽的午後，拇山宿舍門口，不見不散XD,19,2015/9/10,11:31
544856-4,544856,4,臺北醫學大學,m,2015年9月10日 13:51,我完全有相同的感受!!!,1,2015/9/10,13:51
544856-5,544856,5,臺北醫學大學,m,2015年9月10日 14:18,該吃中飯囉,0,2015/9/10,14:18
544856-6,544856,6,原PO - 臺北醫學大學 ,f,2015年9月10日 16:42,B1B2希望如此?B3想問學長幾年級？我想認識校園能帶路？B4什麼系的?同病相憐～,1,2015/9/10,16:42
544856-7,544856,7,臺北醫學大學,m,2015年9月10日 16:45,哈哈我升四年級～我一直在想在這要怎麼給你聯絡資訊XD真苦惱,0,2015/9/10,16:45
544856-8,544856,8,原PO - 臺北醫學大學 ,f,2015年9月10日 16:48,B7學長什麼系？可以約時間地點特徵哈哈,1,2015/9/10,16:48
544856-9,544856,9,臺北醫學大學,m,2015年9月10日 16:55,"我是B7和B3,哈哈很認真的認真嗎XD",0,2015/9/10,16:55
544856-10,544856,10,原PO - 臺北醫學大學 ,f,2015年9月10日 17:00,B7學長我知道～當然是認真的～我現在還處於在學校會迷路的狀態～還沒說什麼系的耶～～,1,2015/9/10,17:00
544856-11,544856,11,臺北醫學大學 醫學系,m,2015年9月10日 17:18,哈哈～我醫學系，9/13才會回學校，第一天上課應該在教學大樓，紅紅那棟，你可能也要認識一下學校網站XD同學學長姊應該都會跟你說，如果大學的第一天後還不太知道，再標記我齁^_^ http://www.tmu.edu.tw/about/super_pages.php?ID=about2,3,2015/9/10,17:18
544856-12,544856,12,臺北醫學大學,m,2015年9月10日 17:24,需要介紹也可以找我(舉手)不過建議學妹還是把自己的系公布一下和妳同系的學長姐比較好接這樣的CASE畢竟外系的帶妳逛...怪怪的 而且系裡資訊也不見得能提供給妳,1,2015/9/10,17:24
544856-13,544856,13,原PO - 臺北醫學大學 ,f,2015年9月10日 21:44,B11B12好喔謝謝～～不過要怎麼把系顯示到學校後面呀？,0,2015/9/10,21:44
544856-14,544856,14,臺北醫學大學 藥學系,m,2015年9月11日 01:14,應該是因為妳PO文的時候選了匿名然後原PO又不能更改成不匿名 所以就不會顯示可以直接在留言中寫出來 只寫系的話我想Dcard可以通融的,0,2015/9/11,01:14
544856-15,544856,15,原PO - 臺北醫學大學 ,f,2015年9月11日 01:36,B14我沒有按匿名耶～我是護理系的喔,1,2015/9/11,01:36
544856-16,544856,16,臺北醫學大學 藥學系,m,2015年9月11日 01:57,PO文的時候不小心按到了吧?妳可以PO看看妳方便的時間應該就有人可以去帶妳了^^,1,2015/9/11,01:57
544856-17,544856,17,臺北醫學大學 護理學系,m,2015年9月11日 08:45,護理系新生+1，我也覺得好悶啊啊啊,2,2015/9/11,08:45
544856-18,544856,18,臺北醫學大學,m,2015年9月11日 09:01,別急，開學後就很精采了，學長姊們為大家準備一連串迎新活動，多來參加讓你晚上省荷包；中午新生盃球賽，讓你一較高下；老師第一堂課兩三句就下課，讓你揪Ubike 自由行！,1,2015/9/11,09:01
544856-19,544856,19,臺北醫學大學 護理學系,m,2015年9月11日 13:27,喔喔是護理系耶~~可惜我畢業了XDD不過最近還在學校打混就是了,1,2015/9/11,13:27
544856-20,544856,20,臺北醫學大學,m,2015年9月11日 14:43,B19哈囉～搖滾,1,2015/9/11,14:43
544856-21,544856,21,臺北醫學大學 護理學系,f,2015年9月11日 15:49,9/13星期日九點 護理迎新茶會～學弟妹大家一起來交朋友吧～學長姐等你歐 啾咪,1,2015/9/11,15:49
544856-22,544856,22,臺北醫學大學,m,2015年9月11日 16:49,我也是護理新生~~真的同病相憐！　 哈哈哈 可以約一下阿,1,2015/9/11,16:49
544856-23,544856,23,臺北醫學大學 護理學系,m,2015年9月11日 17:38,B22 嗨！同學你好，能認識一下嗎？哈哈我是B17,0,2015/9/11,17:38
544856-24,544856,24,臺北醫學大學 護理學系,m,2015年9月11日 19:47,B20這樣你都認得出來我是誰!???((我是B19,1,2015/9/11,19:47
544856-25,544856,25,臺北醫學大學,m,2015年9月12日 02:05,B24你的字裡行間也是我的信仰,1,2015/9/12,02:05
544856-26,544856,26,臺北醫學大學,m,2015年9月12日 03:43,B17 安安 但是我們要怎麼認識...?,0,2015/9/12,03:43
544856-27,544856,27,臺北醫學大學 護理學系,m,2015年9月12日 04:14,B22 你有加系群嗎？,1,2015/9/12,04:14
544856-28,544856,28,臺北醫學大學 護理學系,m,2015年9月12日 05:33,B17 有的,1,2015/9/12,05:33
544856-29,544856,29,臺北醫學大學 護理學系,m,2015年9月12日 06:52,B22 你要透露一下資訊嗎？我直接line你哈哈,1,2015/9/12,06:52
544856-30,544856,30,臺北醫學大學,m,2015年9月12日 11:26,推B29 好學長,1,2015/9/12,11:26
514907-1,514907,1,臺北醫學大學 藥學系,f,2015年9月1日 13:26,通識課的年級不用理他，不管上面寫大一或大二都可以選!如果是別系的必修要找那門課的主授老師加簽，選修的話好像可以在選課系統點,9,2015/9/1,13:26
514907-2,514907,2,原PO - 臺北醫學大學 ,m,2015年9月1日 13:29,B1 了解了，謝謝學姐~,1,2015/9/1,13:29
514907-3,514907,3,臺北醫學大學 護理學系,f,2015年9月3日 00:42,你可以去爬一爬通識版啦這些大家都問過了,4,2015/9/3,00:42
514907-4,514907,4,原PO - 臺北醫學大學 ,m,2015年9月3日 06:06,B3有通識版嗎？我都沒看到欸???,0,2015/9/3,06:06
514907-5,514907,5,臺北醫學大學 護理學系,f,2015年9月3日 08:11,臉書的喔,2,2015/9/3,08:11
514907-6,514907,6,原PO - 臺北醫學大學 ,m,2015年9月3日 13:09,B5好喔～謝謝,0,2015/9/3,13:09
514907-7,514907,7,臺北醫學大學,f,2015年9月6日 15:33,好想騙學弟妹不能選喔XDD,8,2015/9/6,15:33
514907-8,514907,8,原PO - 臺北醫學大學 ,m,2015年9月6日 16:12,B7來不及了學姐~哈哈,0,2015/9/6,16:12
514907-9,514907,9,臺北醫學大學,f,2015年9月9日 16:24,選課根本在賭博超煩,6,2015/9/9,16:24
514471-1,514471,1,臺北醫學大學,m,2015年9月1日 12:01,因為有特權，內部也似乎有鬥爭，所以我覺得不好，我是這樣覺得啦,7,2015/9/1,12:01
514471-2,514471,2,臺北醫學大學,f,2015年9月1日 12:08,推基服!!!!溫暖好社哈哈學長姐人都超好寒出育樂營還可以帶可愛的小孩?,13,2015/9/1,12:08
514471-3,514471,3,臺北醫學大學,m,2015年9月1日 12:25,推參加社團，北醫社團最優秀,1,2015/9/1,12:25
514471-4,514471,4,臺北醫學大學,m,2015年9月1日 12:27,不怕苦，不怕累，微笑面對每一天,13,2015/9/1,12:27
514471-5,514471,5,原PO - 臺北醫學大學 ,f,2015年9月1日 12:32,B1 特權是指什麼？內部有鬥爭噢…覺得可怕B4 那是什麼？？,0,2015/9/1,12:32
514471-6,514471,6,臺北醫學大學,m,2015年9月1日 12:40,B5 特權基本款的話妳可以先拿他們的社辦跟其他人社辦比較或是看看他們的置物櫃(註：北醫不是每個系都有置物櫃 更不要說社團了)其實就蠻明顯的吧?喔 也可以到這裡爬文https://www.facebook.com/hateTMU2?fref=ts,10,2015/9/1,12:40
514471-7,514471,7,臺北醫學大學 藥學系藥學組,m,2015年9月1日 13:43,校慶的時候鬥得很激烈,0,2015/9/1,13:43
514471-8,514471,8,原PO - 臺北醫學大學 ,f,2015年9月1日 14:07,B2 好噢我會考慮的謝謝妳～B7 什麼意思？？？,0,2015/9/1,14:07
514471-9,514471,9,臺北醫學大學 藥學系藥學組,m,2015年9月1日 14:34,看黑特版就知道了，因為他們有特權坐在中間，有人不爽黑特也有人護航，就是這樣很激烈，還有，我其實是 b1 XDD,0,2015/9/1,14:34
514471-10,514471,10,臺北醫學大學,m,2015年9月1日 15:27,校慶那時坐中間的是升大一的學弟妹耶～他們那麼可愛，坐中間有什麼關係XD,4,2015/9/1,15:27
514471-11,514471,11,臺北醫學大學,m,2015年9月1日 15:27,校慶那時坐中間的是升大一的學弟妹耶～他們那麼可愛，坐中間有什麼關係XD,5,2015/9/1,15:27
514471-12,514471,12,臺北醫學大學 藥學系藥學組,m,2015年9月2日 06:24,是學弟妹喔？？好抱歉，我看不出來XDDD,1,2015/9/2,06:24
514471-13,514471,13,臺北醫學大學 醫學系,m,2015年9月2日 11:17,我到覺得那校慶那時後他們很可憐耶XD完全來充場面如果沒有他們當時應該會很冏哈哈,5,2015/9/2,11:17
514471-14,514471,14,原PO - 臺北醫學大學 ,f,2015年9月2日 12:43,聽我同學說那是體驗營的人所以是被叫去撐場面？？,0,2015/9/2,12:43
514471-15,514471,15,一個把回應刪除的同學,o,2015年9月2日 12:54,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,0,2015/9/2,12:54
514471-16,514471,16,臺北醫學大學,m,2015年9月2日 13:01,推杏青康輔跟基服也是友社XDDD藍衣人很熱情奔放的寒暑假出服務隊也收穫滿滿哦,7,2015/9/2,13:01
514471-17,514471,17,臺北醫學大學 護理學系,f,2015年9月3日 00:41,推水服啦,1,2015/9/3,00:41
514471-18,514471,18,原PO - 臺北醫學大學 ,f,2015年9月3日 00:51,B16 好噢～～～謝謝你?B17 那要會游泳嗎？我不會游泳…,0,2015/9/3,00:51
514471-19,514471,19,臺北醫學大學,m,2015年9月3日 06:33,推基服，跟康輔、山服楓杏是友社，而且更以傳統文化表演聞名世界,3,2015/9/3,06:33
514471-20,514471,20,臺北醫學大學,m,2015年9月3日 06:38,推社研，社團精英都在此,6,2015/9/3,06:38
514471-21,514471,21,臺北醫學大學,m,2015年9月3日 10:22,原來有社團跟楓杏是友社！？,7,2015/9/3,10:22
514471-22,514471,22,臺北醫學大學,m,2015年9月3日 14:00,還有楓林杏服團,1,2015/9/3,14:00
514471-23,514471,23,臺北醫學大學,m,2015年9月4日 02:49,B4 明明就是 不怕死 不怕累 微笑面對每一天XD在那裡哪一天有人爆肝累死都不意外而且光社辦就三個還有無數個倉庫你說這不是特權什麼是特權B19 你竟然以為他們是友社XD原本是康山基三國鼎立自從楓杏竄起後反而促成三社的合作力抗楓杏捏~-待過而看清一切的人,7,2015/9/4,02:49
514471-24,514471,24,臺北醫學大學,m,2015年9月4日 03:33,"楓杏有值得學習的地方不然他們現在怎麼變得這麼強盛當然不能什麼都推給特權啦楓杏的""人""在班上並不會非常令人討厭但""楓杏""這個社團有時就滿令人討厭的康輔人路過",21,2015/9/4,03:33
514471-25,514471,25,臺北醫學大學,m,2015年9月4日 10:00,綠色奇蹟 耶！溫馨誠懇負責，啥米尚青，楓杏醫青鹽水蜂炮安全帽，崩、蹦、蹦蹦蹦舞會超好玩,2,2015/9/4,10:00
514471-26,514471,26,臺北醫學大學 牙體技術學系,m,2015年9月4日 17:20,山服山服~~,6,2015/9/4,17:20
514471-27,514471,27,臺北醫學大學 醫務管理學系,f,2015年9月6日 18:44,推韓研～～又歡樂又可以學到各種東西從韓文、MV舞蹈、韓式料理、到美妝時尚旅遊飲食飲酒文化等等全部都會教喔！歡迎來9/17迎新茶會玩XDD,5,2015/9/6,18:44
514471-28,514471,28,臺北醫學大學,f,2015年9月7日 15:39,待過楓杏特權是有，但也是付出很多東西換來的，不是表面上看到的那麼美好至於鬥爭，抱歉我還真的沒看到欸，不懂何來鬥爭一詞體驗營那次是被學校逼去的，否則誰他媽想在那裏呵呵那麼久，自己排的活動都比那精采好咩，完全就是被學校逼去充場面在楓杏的確是可以學到滿多東西的，可以從中累積很多經驗，每個社團都有好有壞，看你自己如何定奪吧!,11,2015/9/7,15:39
